company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,48.50746268656716,31/12/2018,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Kemira Oyj,4295866550,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,32.83582089552238,31/12/2018,251,P1Y,Clarity AI,,E,Finland
NWS Holdings Ltd,4295871291,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.432835820895528,31/12/2018,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Carnival PLC,4295896208,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,96.26865671641791,31/12/2018,251,P1Y,Clarity AI,,E,United Kingdom
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,10.784313725490192,31/12/2016,251,P1Y,Clarity AI,,E,Spain
Evonik Industries AG,5000074393,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,72.22222222222221,31/12/2020,251,P1Y,Clarity AI,,E,Germany
Evonik Industries AG,5000074393,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,66.4179104477612,31/12/2018,251,P1Y,Clarity AI,,E,Germany
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,34.61538461538461,31/12/2017,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,89.21568627450979,31/12/2016,251,P1Y,Clarity AI,,E,Australia
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,54.92227979274611,31/12/2021,251,P1Y,Clarity AI,31/12/2021 0:00,E,"Hong Kong SAR, China"
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,48.091603053435115,31/12/2019,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Rieter Holding AG,4295890579,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.725490196078427,31/12/2016,251,P1Y,Clarity AI,,E,Switzerland
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,31.944444444444443,31/12/2020,251,P1Y,Clarity AI,,E,Spain
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,16.666666666666664,31/12/2017,251,P1Y,Clarity AI,,E,Spain
Glencore PLC,5034844193,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,98.44559585492227,31/12/2021,251,P1Y,Clarity AI,31/12/2021 0:00,E,
Kemira Oyj,4295866550,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,26.470588235294112,31/12/2016,251,P1Y,Clarity AI,,E,Finland
Rieter Holding AG,4295890579,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,18.656716417910445,31/12/2018,251,P1Y,Clarity AI,31/12/2018 0:00,E,Switzerland
Rieter Holding AG,4295890579,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,17.948717948717952,31/12/2017,251,P1Y,Clarity AI,,E,Switzerland
NWS Holdings Ltd,4295871291,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,7.772020725388606,31/12/2021,251,P1Y,Clarity AI,31/12/2021 0:00,E,"Hong Kong SAR, China"
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,17.16417910447762,31/12/2018,251,P1Y,Clarity AI,,E,Spain
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,96.2962962962963,31/12/2020,251,P1Y,Clarity AI,,E,Australia
NWS Holdings Ltd,4295871291,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.740458015267176,31/12/2019,251,P1Y,Clarity AI,31/12/2019 0:00,E,"Hong Kong SAR, China"
Rieter Holding AG,4295890579,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,33.16062176165803,31/12/2021,251,P1Y,Clarity AI,31/12/2021 0:00,E,Switzerland
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,93.26424870466322,31/12/2021,251,P1Y,Clarity AI,31/12/2021 0:00,E,Australia
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,93.89312977099237,31/12/2019,251,P1Y,Clarity AI,,E,Australia
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,55.55555555555556,31/12/2020,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,28.431372549019606,31/12/2016,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,89.55223880597015,31/12/2018,251,P1Y,Clarity AI,31/12/2018 0:00,E,Australia
Jeronimo Martins SGPS SA,4295886732,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,39.89637305699482,31/12/2021,251,P1Y,Clarity AI,31/12/2021 0:00,E,Portugal
NWS Holdings Ltd,4295871291,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,25.462962962962965,31/12/2020,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Kemira Oyj,4295866550,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,29.77099236641222,31/12/2019,251,P1Y,Clarity AI,,E,Finland
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,88.46153846153845,31/12/2017,251,P1Y,Clarity AI,31/12/2017 0:00,E,Australia
Carnival PLC,4295896208,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,78.75647668393782,31/12/2021,251,P1Y,Clarity AI,31/12/2021 0:00,E,United Kingdom
Evonik Industries AG,5000074393,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,58.778625954198475,31/12/2019,251,P1Y,Clarity AI,,E,Germany
Evonik Industries AG,5000074393,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,66.66666666666667,31/12/2017,251,P1Y,Clarity AI,31/12/2017 0:00,E,Germany
NWS Holdings Ltd,4295871291,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,9.615384615384615,31/12/2017,251,P1Y,Clarity AI,31/12/2017 0:00,E,"Hong Kong SAR, China"
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,20.725388601036265,31/12/2021,251,P1Y,Clarity AI,31/12/2021 0:00,E,Spain
Carnival PLC,4295896208,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,96.15384615384616,31/12/2017,251,P1Y,Clarity AI,,E,United Kingdom
Carnival PLC,4295896208,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,83.07692307692307,31/12/2022,251,P1Y,Clarity AI,31/12/2022 0:00,E,United Kingdom
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,19.083969465648853,31/12/2019,251,P1Y,Clarity AI,,E,Spain
Kemira Oyj,4295866550,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,33.97435897435898,31/12/2017,251,P1Y,Clarity AI,31/12/2017 0:00,E,Finland
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,69.6078431372549,31/12/2016,250,P1Y,Clarity AI,,E,Canada
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,31.372549019607842,31/12/2016,250,P1Y,Clarity AI,,E,Switzerland
Sacyr SA,4295889535,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,29.487179487179482,31/12/2017,250,P1Y,Clarity AI,31/12/2017 0:00,E,Spain
Drax Group PLC,4295893846,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,65.80310880829016,31/12/2021,250,P1Y,Clarity AI,31/12/2021 0:00,E,United Kingdom
Drax Group PLC,4295893846,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,61.832061068702295,31/12/2019,250,P1Y,Clarity AI,,E,United Kingdom
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,50.92592592592593,31/12/2020,250,P1Y,Clarity AI,,E,Switzerland
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,80.0,31/12/2022,250,P1Y,Clarity AI,31/12/2022 0:00,E,Canada
Enbridge Inc,4295860623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,50.76923076923077,31/12/2022,250,P1Y,Clarity AI,31/12/2022 0:00,E,Canada
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,38.80597014925373,31/12/2018,250,P1Y,Clarity AI,31/12/2018 0:00,E,Switzerland
Enagas SA,4295889502,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,20.149253731343286,31/12/2018,250,P1Y,Clarity AI,,E,Spain
Mahindra and Mahindra Ltd,4295872671,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,31.088082901554404,31/12/2021,250,P1Y,Clarity AI,31/12/2021 0:00,E,India
Enagas SA,4295889502,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,19.87179487179487,31/12/2017,250,P1Y,Clarity AI,31/12/2017 0:00,E,Spain
Enagas SA,4295889502,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,24.352331606217614,31/12/2021,250,P1Y,Clarity AI,31/12/2021 0:00,E,Spain
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,83.7962962962963,31/12/2020,250,P1Y,Clarity AI,,E,Canada
Enagas SA,4295889502,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,34.72222222222222,31/12/2020,250,P1Y,Clarity AI,,E,Spain
Enbridge Inc,4295860623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,50.77720207253886,31/12/2021,250,P1Y,Clarity AI,31/12/2021 0:00,E,Canada
Vedanta Ltd,4295872982,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,98.61111111111111,31/12/2020,250,P1Y,Clarity AI,,E,India
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,48.70466321243523,31/12/2021,250,P1Y,Clarity AI,31/12/2021 0:00,E,Switzerland
Vedanta Ltd,4295872982,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,97.92746113989638,31/12/2021,250,P1Y,Clarity AI,31/12/2021 0:00,E,India
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,74.35897435897436,31/12/2017,250,P1Y,Clarity AI,,E,Canada
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,39.10256410256411,31/12/2017,250,P1Y,Clarity AI,31/12/2017 0:00,E,Switzerland
CenterPoint Energy Inc,4295912256,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,81.53846153846153,31/12/2022,250,P1Y,Clarity AI,31/12/2022 0:00,E,United States
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,77.61194029850746,31/12/2018,250,P1Y,Clarity AI,,E,Canada
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,77.09923664122138,31/12/2019,250,P1Y,Clarity AI,,E,Canada
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,79.27461139896373,31/12/2021,250,P1Y,Clarity AI,31/12/2021 0:00,E,Canada
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,38.93129770992366,31/12/2019,250,P1Y,Clarity AI,31/12/2019 0:00,E,Switzerland
CenterPoint Energy Inc,4295912256,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,82.87037037037037,31/12/2020,250,P1Y,Clarity AI,,E,United States
Sacyr SA,4295889535,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,65.74074074074075,31/12/2020,250,P1Y,Clarity AI,,E,Spain
Drax Group PLC,4295893846,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,78.7037037037037,31/12/2020,250,P1Y,Clarity AI,,E,United Kingdom
Enagas SA,4295889502,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,23.664122137404576,31/12/2019,250,P1Y,Clarity AI,,E,Spain
Intesa Sanpaolo SpA,4295875735,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,37.30569948186528,31/12/2021,249,P1Y,Clarity AI,31/12/2021 0:00,E,Italy
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,18.58974358974359,31/12/2017,249,P1Y,Clarity AI,31/12/2017 0:00,E,Sweden
Intesa Sanpaolo SpA,4295875735,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,32.05128205128205,31/12/2017,249,P1Y,Clarity AI,31/12/2017 0:00,E,Italy
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,28.70370370370371,31/12/2020,249,P1Y,Clarity AI,,E,Cayman Islands
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,30.534351145038162,31/12/2019,249,P1Y,Clarity AI,,E,Cayman Islands
AAC Technologies Holdings Inc,4295871887,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,8.808290155440412,31/12/2021,249,P1Y,Clarity AI,31/12/2021 0:00,E,Cayman Islands
Walsin Lihwa Corp,4295891078,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,34.715025906735754,31/12/2021,249,P1Y,Clarity AI,31/12/2021 0:00,E,"Taiwan, China"
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,19.402985074626866,31/12/2018,249,P1Y,Clarity AI,,E,Sweden
Intesa Sanpaolo SpA,4295875735,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,36.57407407407407,31/12/2020,249,P1Y,Clarity AI,,E,Italy
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,37.17948717948718,31/12/2017,249,P1Y,Clarity AI,,E,Cayman Islands
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5.769230769230771,31/12/2017,249,P1Y,Clarity AI,31/12/2017 0:00,E,Italy
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.461538461538458,31/12/2017,249,P1Y,Clarity AI,,E,Cayman Islands
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,25.90673575129534,31/12/2021,249,P1Y,Clarity AI,31/12/2021 0:00,E,Cayman Islands
Bank of East Asia Ltd,4295872021,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,7.253886010362698,31/12/2021,249,P1Y,Clarity AI,31/12/2021 0:00,E,"Hong Kong SAR, China"
Mercedes Benz Group AG,4295869694,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,35.23316062176166,31/12/2021,249,P1Y,Clarity AI,31/12/2021 0:00,E,Germany
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,21.759259259259256,31/12/2020,249,P1Y,Clarity AI,,E,Italy
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,21.761658031088082,31/12/2021,249,P1Y,Clarity AI,31/12/2021 0:00,E,Italy
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,31.018518518518523,31/12/2020,249,P1Y,Clarity AI,,E,Sweden
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5.970149253731338,31/12/2018,249,P1Y,Clarity AI,,E,Italy
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,46.29629629629629,31/12/2020,249,P1Y,Clarity AI,,E,Cayman Islands
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,16.030534351145043,31/12/2019,249,P1Y,Clarity AI,,E,Cayman Islands
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,16.417910447761198,31/12/2018,249,P1Y,Clarity AI,,E,Cayman Islands
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,27.461139896373055,31/12/2021,249,P1Y,Clarity AI,31/12/2021 0:00,E,Sweden
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,19.999999999999996,31/12/2022,249,P1Y,Clarity AI,31/12/2022 0:00,E,Italy
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,33.582089552238806,31/12/2018,249,P1Y,Clarity AI,,E,Cayman Islands
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6.870229007633588,31/12/2019,249,P1Y,Clarity AI,,E,Italy
Walsin Lihwa Corp,4295891078,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,33.79629629629629,31/12/2020,249,P1Y,Clarity AI,,E,"Taiwan, China"
Walsin Lihwa Corp,4295891078,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,33.84615384615385,31/12/2022,249,P1Y,Clarity AI,31/12/2022 0:00,E,"Taiwan, China"
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,14.70588235294118,31/12/2016,249,P1Y,Clarity AI,,E,Sweden
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,21.53846153846154,31/12/2022,249,P1Y,Clarity AI,31/12/2022 0:00,E,Cayman Islands
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,40.41450777202073,31/12/2021,249,P1Y,Clarity AI,31/12/2021 0:00,E,Cayman Islands
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,21.37404580152672,31/12/2019,249,P1Y,Clarity AI,,E,Sweden
Bank of East Asia Ltd,4295872021,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.888888888888884,31/12/2020,249,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Ajinomoto Co Inc,4295877401,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,80.91603053435115,31/12/2019,248,P1Y,Clarity AI,,E,Japan
LATAM Airlines Group SA,4295863482,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,56.86274509803921,31/12/2016,248,P1Y,Clarity AI,,E,Chile
Ajinomoto Co Inc,4295877401,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,54.90196078431373,31/12/2016,248,P1Y,Clarity AI,,E,Japan
